objectid,event_year,event_month,event_dow,event_type
5807,2014,April,Sunday,Person in Crisis
5808,2014,April,Sunday,Person in Crisis
5809,2014,April,Sunday,Person in Crisis
5810,2014,April,Sunday,Person in Crisis
5811,2014,April,Sunday,Person in Crisis
5812,2014,April,Sunday,Overdose
5813,2014,April,Sunday,Person in Crisis
5814,2014,April,Sunday,Suicide-related
5815,2014,April,Sunday,Person in Crisis
5816,2014,April,Sunday,Suicide-related
5817,2014,April,Monday,Person in Crisis
5818,2014,April,Monday,Suicide-related
5819,2014,April,Monday,Person in Crisis
5820,2014,April,Monday,Overdose
5821,2014,April,Monday,Person in Crisis
5822,2014,April,Monday,Person in Crisis
5823,2014,April,Monday,Person in Crisis
5824,2014,April,Monday,Person in Crisis
5825,2014,April,Monday,Person in Crisis
5826,2014,April,Monday,Person in Crisis
5827,2014,April,Monday,Suicide-related
5828,2014,April,Monday,Suicide-related
5829,2014,April,Monday,Person in Crisis
5830,2014,April,Monday,Person in Crisis
5831,2014,April,Monday,Person in Crisis
5832,2014,April,Monday,Person in Crisis
5833,2014,April,Monday,Suicide-related
5834,2014,April,Monday,Person in Crisis
5835,2014,April,Monday,Person in Crisis
5836,2014,April,Monday,Person in Crisis
5837,2014,April,Monday,Person in Crisis
5838,2014,April,Monday,Person in Crisis
5839,2014,April,Monday,Suicide-related
5840,2014,April,Monday,Person in Crisis
5841,2014,April,Monday,Person in Crisis
5842,2014,April,Monday,Person in Crisis
5843,2014,April,Monday,Person in Crisis
5844,2014,April,Monday,Person in Crisis
5845,2014,April,Monday,Person in Crisis
5846,2014,April,Monday,Person in Crisis
5847,2014,April,Monday,Person in Crisis
5848,2014,April,Monday,Overdose
5849,2014,April,Monday,Person in Crisis
5850,2014,April,Monday,Person in Crisis
5851,2014,April,Monday,Person in Crisis
5852,2014,April,Monday,Person in Crisis
5853,2014,April,Monday,Overdose
5854,2014,April,Monday,Person in Crisis
5855,2014,April,Monday,Person in Crisis
5856,2014,April,Monday,Person in Crisis
5857,2014,April,Monday,Person in Crisis
5858,2014,April,Monday,Suicide-related
5859,2014,April,Monday,Suicide-related
5860,2014,April,Monday,Person in Crisis
5861,2014,April,Monday,Suicide-related
5862,2014,April,Monday,Suicide-related
5863,2014,April,Monday,Person in Crisis
5864,2014,April,Monday,Person in Crisis
5865,2014,April,Monday,Person in Crisis
5866,2014,April,Monday,Person in Crisis
5867,2014,April,Monday,Suicide-related
5868,2014,April,Monday,Person in Crisis
5869,2014,April,Monday,Person in Crisis
5870,2014,April,Monday,Suicide-related
5871,2014,April,Monday,Person in Crisis
5872,2014,April,Monday,Person in Crisis
5873,2014,April,Monday,Person in Crisis
5874,2014,April,Monday,Person in Crisis
5875,2014,April,Monday,Person in Crisis
5876,2014,April,Monday,Person in Crisis
5877,2014,April,Monday,Suicide-related
5878,2014,April,Monday,Person in Crisis
5879,2014,April,Tuesday,Suicide-related
5880,2014,April,Tuesday,Suicide-related
5881,2014,April,Tuesday,Person in Crisis
5882,2014,April,Tuesday,Person in Crisis
5883,2014,April,Tuesday,Person in Crisis
5884,2014,April,Tuesday,Suicide-related
5885,2014,April,Tuesday,Person in Crisis
5886,2014,April,Tuesday,Overdose
5887,2014,April,Tuesday,Suicide-related
5888,2014,April,Tuesday,Person in Crisis
5889,2014,April,Tuesday,Suicide-related
5890,2014,April,Tuesday,Suicide-related
5891,2014,April,Tuesday,Person in Crisis
5892,2014,April,Tuesday,Person in Crisis
5893,2014,April,Tuesday,Person in Crisis
5894,2014,April,Tuesday,Suicide-related
5895,2014,April,Tuesday,Person in Crisis
5896,2014,April,Tuesday,Suicide-related
5897,2014,April,Tuesday,Suicide-related
5898,2014,April,Tuesday,Person in Crisis
5899,2014,April,Tuesday,Suicide-related
5900,2014,April,Tuesday,Suicide-related
5901,2014,April,Tuesday,Person in Crisis
5902,2014,April,Tuesday,Person in Crisis
5903,2014,April,Tuesday,Person in Crisis
5904,2014,April,Tuesday,Suicide-related
5905,2014,April,Tuesday,Person in Crisis
5906,2014,April,Tuesday,Person in Crisis
5907,2014,April,Tuesday,Person in Crisis
5908,2014,April,Tuesday,Person in Crisis
5909,2014,April,Tuesday,Person in Crisis
5910,2014,April,Tuesday,Overdose
5911,2014,April,Tuesday,Person in Crisis
5912,2014,April,Tuesday,Suicide-related
5913,2014,April,Tuesday,Overdose
5914,2014,April,Tuesday,Suicide-related
5915,2014,April,Tuesday,Suicide-related
5916,2014,April,Tuesday,Person in Crisis
5917,2014,April,Tuesday,Person in Crisis
5918,2014,April,Tuesday,Suicide-related
5919,2014,April,Tuesday,Person in Crisis
5920,2014,April,Tuesday,Person in Crisis
5921,2014,April,Tuesday,Person in Crisis
5922,2014,April,Tuesday,Person in Crisis
5923,2014,April,Tuesday,Person in Crisis
5924,2014,April,Tuesday,Suicide-related
5925,2014,April,Tuesday,Person in Crisis
5926,2014,April,Tuesday,Person in Crisis
5927,2014,April,Tuesday,Person in Crisis
5928,2014,April,Tuesday,Suicide-related
5929,2014,April,Tuesday,Suicide-related
5930,2014,April,Tuesday,Person in Crisis
5931,2014,April,Tuesday,Overdose
5932,2014,April,Tuesday,Suicide-related
5933,2014,April,Tuesday,Overdose
5934,2014,April,Tuesday,Suicide-related
5935,2014,April,Tuesday,Person in Crisis
5936,2014,April,Tuesday,Person in Crisis
5937,2014,April,Tuesday,Person in Crisis
5938,2014,April,Tuesday,Person in Crisis
5939,2014,April,Tuesday,Person in Crisis
5940,2014,April,Tuesday,Person in Crisis
5941,2014,April,Tuesday,Suicide-related
5942,2014,April,Tuesday,Suicide-related
5943,2014,April,Tuesday,Suicide-related
5944,2014,April,Wednesday,Person in Crisis
5945,2014,April,Wednesday,Overdose
5946,2014,April,Wednesday,Person in Crisis
5947,2014,April,Wednesday,Person in Crisis
5948,2014,April,Wednesday,Person in Crisis
5949,2014,April,Wednesday,Suicide-related
5950,2014,April,Wednesday,Person in Crisis
5951,2014,April,Wednesday,Person in Crisis
5952,2014,April,Wednesday,Suicide-related
5953,2014,April,Wednesday,Person in Crisis
5954,2014,April,Wednesday,Person in Crisis
5955,2014,April,Wednesday,Person in Crisis
5956,2014,April,Wednesday,Person in Crisis
5957,2014,April,Wednesday,Suicide-related
5958,2014,April,Wednesday,Person in Crisis
5959,2014,April,Wednesday,Person in Crisis
5960,2014,April,Wednesday,Person in Crisis
5961,2014,April,Wednesday,Person in Crisis
5962,2014,April,Wednesday,Person in Crisis
5963,2014,April,Wednesday,Suicide-related
5964,2014,April,Wednesday,Suicide-related
5965,2014,April,Wednesday,Overdose
5966,2014,April,Wednesday,Person in Crisis
5967,2014,April,Wednesday,Person in Crisis
5968,2014,April,Wednesday,Suicide-related
5969,2014,April,Wednesday,Person in Crisis
5970,2014,April,Wednesday,Suicide-related
5971,2014,April,Wednesday,Person in Crisis
5972,2014,April,Wednesday,Person in Crisis
5973,2014,April,Wednesday,Person in Crisis
5974,2014,April,Wednesday,Person in Crisis
5975,2014,April,Wednesday,Overdose
5976,2014,April,Wednesday,Person in Crisis
5977,2014,April,Wednesday,Person in Crisis
5978,2014,April,Wednesday,Suicide-related
5979,2014,April,Wednesday,Person in Crisis
5980,2014,April,Wednesday,Person in Crisis
5981,2014,April,Wednesday,Suicide-related
5982,2014,April,Wednesday,Person in Crisis
5983,2014,April,Wednesday,Suicide-related
5984,2014,April,Wednesday,Person in Crisis
5985,2014,April,Wednesday,Person in Crisis
5986,2014,April,Wednesday,Suicide-related
5987,2014,April,Wednesday,Person in Crisis
5988,2014,April,Wednesday,Overdose
5989,2014,April,Wednesday,Person in Crisis
5990,2014,April,Wednesday,Person in Crisis
5991,2014,April,Wednesday,Person in Crisis
5992,2014,April,Wednesday,Suicide-related
5993,2014,April,Wednesday,Suicide-related
5994,2014,April,Wednesday,Overdose
5995,2014,April,Wednesday,Suicide-related
5996,2014,April,Wednesday,Person in Crisis
5997,2014,April,Wednesday,Person in Crisis
5998,2014,April,Wednesday,Person in Crisis
5999,2014,April,Wednesday,Overdose
6000,2014,April,Wednesday,Overdose
6001,2014,April,Wednesday,Person in Crisis
6002,2014,April,Wednesday,Person in Crisis
6003,2014,April,Wednesday,Person in Crisis
6004,2014,April,Thursday,Person in Crisis
6005,2014,April,Thursday,Person in Crisis
6006,2014,April,Thursday,Person in Crisis
6007,2014,April,Thursday,Person in Crisis
6008,2014,April,Thursday,Person in Crisis
6009,2014,April,Thursday,Overdose
6010,2014,April,Thursday,Person in Crisis
6011,2014,April,Thursday,Person in Crisis
6012,2014,April,Thursday,Person in Crisis
6013,2014,April,Thursday,Person in Crisis
6014,2014,April,Thursday,Person in Crisis
6015,2014,April,Thursday,Person in Crisis
6016,2014,April,Thursday,Person in Crisis
6017,2014,April,Thursday,Person in Crisis
6018,2014,April,Thursday,Overdose
6019,2014,April,Thursday,Person in Crisis
6020,2014,April,Thursday,Suicide-related
6021,2014,April,Thursday,Person in Crisis
6022,2014,April,Thursday,Suicide-related
6023,2014,April,Thursday,Person in Crisis
6024,2014,April,Thursday,Person in Crisis
6025,2014,April,Thursday,Person in Crisis
6026,2014,April,Thursday,Person in Crisis
6027,2014,April,Thursday,Person in Crisis
6028,2014,April,Thursday,Person in Crisis
6029,2014,April,Thursday,Person in Crisis
6030,2014,April,Thursday,Person in Crisis
6031,2014,April,Thursday,Person in Crisis
6032,2014,April,Thursday,Suicide-related
6033,2014,April,Thursday,Person in Crisis
6034,2014,April,Thursday,Suicide-related
6035,2014,April,Thursday,Suicide-related
6036,2014,April,Thursday,Person in Crisis
6037,2014,April,Thursday,Overdose
6038,2014,April,Thursday,Suicide-related
6039,2014,April,Thursday,Suicide-related
6040,2014,April,Thursday,Person in Crisis
6041,2014,April,Thursday,Suicide-related
6042,2014,April,Thursday,Suicide-related
6043,2014,April,Thursday,Overdose
6044,2014,April,Thursday,Suicide-related
6045,2014,April,Thursday,Person in Crisis
6046,2014,April,Thursday,Suicide-related
6047,2014,April,Thursday,Suicide-related
6048,2014,April,Thursday,Suicide-related
6049,2014,April,Thursday,Suicide-related
6050,2014,April,Thursday,Suicide-related
6051,2014,April,Thursday,Person in Crisis
6052,2014,April,Thursday,Person in Crisis
6053,2014,April,Thursday,Person in Crisis
6054,2014,April,Thursday,Person in Crisis
6055,2014,April,Thursday,Person in Crisis
6056,2014,April,Thursday,Suicide-related
6057,2014,April,Thursday,Person in Crisis
6058,2014,April,Thursday,Person in Crisis
6059,2014,April,Friday,Person in Crisis
6060,2014,April,Friday,Suicide-related
6061,2014,April,Friday,Person in Crisis
6062,2014,April,Friday,Person in Crisis
6063,2014,April,Friday,Person in Crisis
6064,2014,April,Friday,Person in Crisis
6065,2014,April,Friday,Person in Crisis
6066,2014,April,Friday,Suicide-related
6067,2014,April,Friday,Suicide-related
6068,2014,April,Friday,Suicide-related
6069,2014,April,Friday,Person in Crisis
6070,2014,April,Friday,Suicide-related
6071,2014,April,Friday,Person in Crisis
6072,2014,April,Friday,Person in Crisis
6073,2014,April,Friday,Suicide-related
6074,2014,April,Friday,Suicide-related
6075,2014,April,Friday,Suicide-related
6076,2014,April,Friday,Person in Crisis
6077,2014,April,Friday,Suicide-related
6078,2014,April,Friday,Overdose
6079,2014,April,Friday,Person in Crisis
6080,2014,April,Friday,Person in Crisis
6081,2014,April,Friday,Person in Crisis
6082,2014,April,Friday,Suicide-related
6083,2014,April,Friday,Overdose
6084,2014,April,Friday,Person in Crisis
6085,2014,April,Friday,Person in Crisis
6086,2014,April,Friday,Person in Crisis
6087,2014,April,Friday,Overdose
6088,2014,April,Friday,Person in Crisis
6089,2014,April,Friday,Person in Crisis
6090,2014,April,Friday,Person in Crisis
6091,2014,April,Friday,Person in Crisis
6092,2014,April,Friday,Person in Crisis
6093,2014,April,Friday,Overdose
6094,2014,April,Friday,Suicide-related
6095,2014,April,Friday,Overdose
6096,2014,April,Friday,Overdose
6097,2014,April,Friday,Person in Crisis
6098,2014,April,Friday,Suicide-related
6099,2014,April,Friday,Person in Crisis
6100,2014,April,Friday,Person in Crisis
6101,2014,April,Friday,Person in Crisis
6102,2014,April,Friday,Person in Crisis
6103,2014,April,Friday,Person in Crisis
6104,2014,April,Saturday,Suicide-related
6105,2014,April,Saturday,Suicide-related
6106,2014,April,Saturday,Person in Crisis
6107,2014,April,Saturday,Person in Crisis
6108,2014,April,Saturday,Person in Crisis
6109,2014,April,Saturday,Overdose
6110,2014,April,Saturday,Suicide-related
6111,2014,April,Saturday,Suicide-related
6112,2014,April,Saturday,Person in Crisis
6113,2014,April,Saturday,Person in Crisis
6114,2014,April,Saturday,Person in Crisis
6115,2014,April,Saturday,Suicide-related
6116,2014,April,Saturday,Person in Crisis
6117,2014,April,Saturday,Suicide-related
6118,2014,April,Saturday,Overdose
6119,2014,April,Saturday,Person in Crisis
6120,2014,April,Saturday,Person in Crisis
6121,2014,April,Saturday,Person in Crisis
6122,2014,April,Saturday,Person in Crisis
6123,2014,April,Saturday,Suicide-related
6124,2014,April,Saturday,Person in Crisis
6125,2014,April,Saturday,Person in Crisis
6126,2014,April,Saturday,Suicide-related
6127,2014,April,Saturday,Person in Crisis
6128,2014,April,Saturday,Overdose
6129,2014,April,Saturday,Person in Crisis
6130,2014,April,Saturday,Person in Crisis
6131,2014,April,Saturday,Person in Crisis
6132,2014,April,Saturday,Suicide-related
6133,2014,April,Saturday,Suicide-related
6134,2014,April,Saturday,Person in Crisis
6135,2014,April,Saturday,Person in Crisis
6136,2014,April,Saturday,Person in Crisis
6137,2014,April,Saturday,Overdose
6138,2014,April,Saturday,Person in Crisis
6139,2014,April,Saturday,Suicide-related
6140,2014,April,Saturday,Person in Crisis
6141,2014,April,Saturday,Person in Crisis
6142,2014,April,Saturday,Suicide-related
6143,2014,April,Saturday,Person in Crisis
6144,2014,April,Saturday,Person in Crisis
6145,2014,April,Saturday,Person in Crisis
6146,2014,April,Saturday,Suicide-related
6147,2014,April,Sunday,Person in Crisis
6148,2014,April,Sunday,Suicide-related
6149,2014,April,Sunday,Overdose
6150,2014,April,Sunday,Person in Crisis
6151,2014,April,Sunday,Overdose
6152,2014,April,Sunday,Suicide-related
6153,2014,April,Sunday,Person in Crisis
6154,2014,April,Sunday,Suicide-related
6155,2014,April,Sunday,Suicide-related
6156,2014,April,Sunday,Person in Crisis
6157,2014,April,Sunday,Suicide-related
6158,2014,April,Sunday,Suicide-related
6159,2014,April,Sunday,Suicide-related
6160,2014,April,Sunday,Person in Crisis
6161,2014,April,Sunday,Person in Crisis
6162,2014,April,Sunday,Person in Crisis
6163,2014,April,Sunday,Suicide-related
6164,2014,April,Sunday,Suicide-related
6165,2014,April,Sunday,Person in Crisis
6166,2014,April,Sunday,Person in Crisis
6167,2014,April,Sunday,Suicide-related
6168,2014,April,Sunday,Person in Crisis
6169,2014,April,Sunday,Person in Crisis
6170,2014,April,Sunday,Person in Crisis
6171,2014,April,Sunday,Person in Crisis
6172,2014,April,Sunday,Suicide-related
6173,2014,April,Sunday,Person in Crisis
6174,2014,April,Sunday,Overdose
6175,2014,April,Sunday,Person in Crisis
6176,2014,April,Sunday,Suicide-related
6177,2014,April,Sunday,Suicide-related
6178,2014,April,Sunday,Person in Crisis
6179,2014,April,Sunday,Person in Crisis
6180,2014,April,Sunday,Suicide-related
6181,2014,April,Sunday,Suicide-related
6182,2014,April,Sunday,Person in Crisis
6183,2014,April,Sunday,Suicide-related
6184,2014,April,Sunday,Suicide-related
6185,2014,April,Sunday,Person in Crisis
6186,2014,April,Sunday,Person in Crisis
6187,2014,April,Sunday,Person in Crisis
6188,2014,April,Sunday,Person in Crisis
6189,2014,April,Sunday,Overdose
6190,2014,April,Sunday,Suicide-related
6191,2014,April,Sunday,Overdose
6192,2014,April,Sunday,Person in Crisis
6193,2014,April,Sunday,Suicide-related
6194,2014,April,Sunday,Person in Crisis
6195,2014,April,Sunday,Suicide-related
6196,2014,April,Monday,Person in Crisis
6197,2014,April,Monday,Person in Crisis
6198,2014,April,Monday,Person in Crisis
6199,2014,April,Monday,Person in Crisis
6200,2014,April,Monday,Person in Crisis
6201,2014,April,Monday,Person in Crisis
6202,2014,April,Monday,Overdose
6203,2014,April,Monday,Person in Crisis
6204,2014,April,Monday,Suicide-related
6205,2014,April,Monday,Suicide-related
6206,2014,April,Monday,Suicide-related
6207,2014,April,Monday,Suicide-related
6208,2014,April,Monday,Suicide-related
6209,2014,April,Monday,Person in Crisis
6210,2014,April,Monday,Suicide-related
6211,2014,April,Monday,Person in Crisis
6212,2014,April,Monday,Person in Crisis
6213,2014,April,Monday,Suicide-related
6214,2014,April,Monday,Person in Crisis
6215,2014,April,Monday,Person in Crisis
6216,2014,April,Monday,Overdose
6217,2014,April,Monday,Person in Crisis
6218,2014,April,Monday,Person in Crisis
6219,2014,April,Monday,Person in Crisis
6220,2014,April,Monday,Person in Crisis
6221,2014,April,Monday,Suicide-related
6222,2014,April,Monday,Overdose
6223,2014,April,Monday,Overdose
6224,2014,April,Monday,Overdose
6225,2014,April,Monday,Suicide-related
6226,2014,April,Monday,Person in Crisis
6227,2014,April,Monday,Person in Crisis
6228,2014,April,Monday,Suicide-related
6229,2014,April,Monday,Person in Crisis
6230,2014,April,Monday,Suicide-related
6231,2014,April,Monday,Person in Crisis
6232,2014,April,Monday,Suicide-related
6233,2014,April,Monday,Person in Crisis
6234,2014,April,Monday,Person in Crisis
6235,2014,April,Monday,Overdose
6236,2014,April,Monday,Suicide-related
6237,2014,April,Monday,Suicide-related
6238,2014,April,Monday,Suicide-related
6239,2014,April,Tuesday,Person in Crisis
6240,2014,April,Tuesday,Overdose
6241,2014,April,Tuesday,Person in Crisis
6242,2014,April,Tuesday,Person in Crisis
