_id,OBJECTID,EVENT_ID,EVENT_DATE,EVENT_YEAR,EVENT_MONTH,EVENT_DOW,EVENT_HOUR,EVENT_TYPE,DIVISION,OCCURRENCE_CREATED,APPREHENSION_MADE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140
7568,7568,2056720,NA,2014,May,Tuesday,10,Suicide-related,D12,Yes,Yes,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111)
7569,7569,2059712,NA,2014,May,Tuesday,19,Suicide-related,D54,Yes,No,57,Broadview North,57,Broadview North (57)
7570,7570,2057477,NA,2014,May,Tuesday,13,Suicide-related,D11,No,No,88,High Park North,88,High Park North (88)
7571,7571,2059293,NA,2014,May,Tuesday,17,Person in Crisis,D13,No,No,94,Wychwood,94,Wychwood (94)
7572,7572,2058724,NA,2014,May,Tuesday,16,Suicide-related,D12,Yes,Yes,28,Rustic,28,Rustic (28)
7573,7573,2059171,NA,2014,May,Tuesday,17,Person in Crisis,D14,No,No,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80)
7574,7574,2060618,NA,2014,May,Tuesday,22,Suicide-related,D54,Yes,Yes,44,Flemingdon Park,44,Flemingdon Park (44)
7575,7575,2059962,NA,2014,May,Tuesday,20,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
7576,7576,2060672,NA,2014,May,Tuesday,22,Suicide-related,D42,Yes,No,146,Malvern East,132,Malvern (132)
7577,7577,2056619,NA,2014,May,Tuesday,10,Person in Crisis,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
7578,7578,2059062,NA,2014,May,Tuesday,17,Person in Crisis,D13,No,No,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93)
7579,7579,2054945,NA,2014,May,Tuesday,3,Person in Crisis,D23,Yes,Yes,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2)
7580,7580,2058515,NA,2014,May,Tuesday,15,Person in Crisis,D33,No,No,46,Pleasant View,46,Pleasant View (46)
7581,7581,2056405,NA,2014,May,Tuesday,10,Overdose,D33,No,No,149,Parkwoods-O'Connor Hills,45,Parkwoods-Donalda (45)
7582,7582,2065690,NA,2014,May,Wednesday,17,Overdose,D13,No,No,92,Corso Italia-Davenport,92,Corso Italia-Davenport (92)
7583,7583,2065063,NA,2014,May,Wednesday,15,Person in Crisis,D14,No,No,163,Fort York-Liberty Village,82,Niagara (82)
7584,7584,2066673,NA,2014,May,Wednesday,20,Overdose,D22,No,No,20,Alderwood,20,Alderwood (20)
7585,7585,2063690,NA,2014,May,Wednesday,12,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
7586,7586,2066524,NA,2014,May,Wednesday,19,Suicide-related,D41,Yes,Yes,43,Victoria Village,43,Victoria Village (43)
7587,7587,2063419,NA,2014,May,Wednesday,11,Suicide-related,D32,Yes,No,37,Willowdale West,37,Willowdale West (37)
7588,7588,2067459,NA,2014,May,Wednesday,23,Person in Crisis,D53,No,No,56,Leaside-Bennington,56,Leaside-Bennington (56)
7589,7589,2064049,NA,2014,May,Wednesday,12,Person in Crisis,D55,Yes,No,63,The Beaches,63,The Beaches (63)
7590,7590,2067333,NA,2014,May,Wednesday,22,Person in Crisis,D32,No,No,27,York University Heights,27,York University Heights (27)
7591,7591,2063273,NA,2014,May,Wednesday,10,Suicide-related,D33,Yes,Yes,47,Don Valley Village,47,Don Valley Village (47)
7592,7592,2064510,NA,2014,May,Wednesday,14,Suicide-related,D41,Yes,Yes,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120)
7593,7593,2066475,NA,2014,May,Wednesday,19,Person in Crisis,D13,No,No,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108)
7594,7594,2061342,NA,2014,May,Wednesday,2,Suicide-related,D32,Yes,Yes,152,East Willowdale,51,Willowdale East (51)
7595,7595,2064539,NA,2014,May,Wednesday,14,Person in Crisis,D32,No,No,32,Englemount-Lawrence,32,Englemount-Lawrence (32)
7596,7596,2063437,NA,2014,May,Wednesday,11,Person in Crisis,D43,No,No,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137)
7597,7597,2067050,NA,2014,May,Wednesday,21,Person in Crisis,D53,No,No,169,Bay-Cloverhill,76,Bay Street Corridor (76)
7598,7598,2066972,NA,2014,May,Wednesday,21,Person in Crisis,D32,No,No,32,Englemount-Lawrence,32,Englemount-Lawrence (32)
7599,7599,2064940,NA,2014,May,Wednesday,15,Person in Crisis,D12,Yes,Yes,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111)
7600,7600,2067056,NA,2014,May,Wednesday,21,Person in Crisis,D43,No,No,138,Eglinton East,138,Eglinton East (138)
7601,7601,2066545,NA,2014,May,Wednesday,19,Person in Crisis,D51,No,No,74,North St.James Town,74,North St.James Town (74)
7602,7602,2063128,NA,2014,May,Wednesday,10,Suicide-related,D23,No,No,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5)
7603,7603,2063589,NA,2014,May,Wednesday,11,Suicide-related,D14,No,No,85,South Parkdale,85,South Parkdale (85)
7604,7604,2064687,NA,2014,May,Wednesday,14,Overdose,D14,No,No,162,West Queen West,82,Niagara (82)
7605,7605,2063641,NA,2014,May,Wednesday,11,Person in Crisis,D11,Yes,No,88,High Park North,88,High Park North (88)
7606,7606,2065134,NA,2014,May,Wednesday,15,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
7607,7607,2065370,NA,2014,May,Wednesday,16,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
7608,7608,2066854,NA,2014,May,Wednesday,20,Suicide-related,D32,Yes,No,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39)
7609,7609,2066054,NA,2014,May,Wednesday,18,Person in Crisis,D23,Yes,Yes,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2)
7610,7610,2064023,NA,2014,May,Wednesday,12,Suicide-related,D13,Yes,No,109,Caledonia-Fairbank,109,Caledonia-Fairbank (109)
7611,7611,2063912,NA,2014,May,Wednesday,12,Person in Crisis,D33,Yes,No,47,Don Valley Village,47,Don Valley Village (47)
7612,7612,2066149,NA,2014,May,Wednesday,18,Suicide-related,D51,No,No,74,North St.James Town,74,North St.James Town (74)
7613,7613,2065784,NA,2014,May,Wednesday,17,Suicide-related,D22,No,No,158,Islington,14,Islington-City Centre West (14)
7614,7614,2064036,NA,2014,May,Wednesday,12,Overdose,D53,No,No,95,Annex,95,Annex (95)
7615,7615,2067170,NA,2014,May,Wednesday,22,Person in Crisis,D32,No,No,35,Westminster-Branson,35,Westminster-Branson (35)
7616,7616,2062629,NA,2014,May,Wednesday,9,Suicide-related,D54,No,No,68,North Riverdale,68,North Riverdale (68)
7617,7617,2062138,NA,2014,May,Wednesday,7,Person in Crisis,D53,No,No,95,Annex,95,Annex (95)
7618,7618,2064071,NA,2014,May,Wednesday,13,Overdose,D32,Yes,No,35,Westminster-Branson,35,Westminster-Branson (35)
7619,7619,2065071,NA,2014,May,Wednesday,15,Person in Crisis,D41,Yes,No,119,Wexford/Maryvale,119,Wexford/Maryvale (119)
7620,7620,2064795,NA,2014,May,Wednesday,14,Person in Crisis,D32,No,No,33,Clanton Park,33,Clanton Park (33)
7621,7621,2065278,NA,2014,May,Wednesday,16,Suicide-related,D42,No,No,116,Steeles,116,Steeles (116)
7622,7622,2064612,NA,2014,May,Wednesday,14,Person in Crisis,D53,No,No,97,Yonge-St.Clair,97,Yonge-St.Clair (97)
7623,7623,2064585,NA,2014,May,Wednesday,14,Suicide-related,D51,No,No,72,Regent Park,72,Regent Park (72)
7624,7624,2066477,NA,2014,May,Wednesday,19,Suicide-related,D33,Yes,Yes,47,Don Valley Village,47,Don Valley Village (47)
7625,7625,2062637,NA,2014,May,Wednesday,9,Overdose,D11,No,No,88,High Park North,88,High Park North (88)
7626,7626,2061575,NA,2014,May,Wednesday,4,Person in Crisis,D53,No,No,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39)
7627,7627,2067294,NA,2014,May,Wednesday,22,Person in Crisis,D41,No,No,119,Wexford/Maryvale,119,Wexford/Maryvale (119)
7628,7628,2066803,NA,2014,May,Wednesday,20,Suicide-related,D53,Yes,Yes,174,South Eglinton-Davisville,104,Mount Pleasant West (104)
7629,7629,2062280,NA,2014,May,Wednesday,8,Person in Crisis,D52,No,No,164,Wellington Place,77,Waterfront Communities-The Island (77)
7630,7630,2061298,NA,2014,May,Wednesday,1,Suicide-related,D41,Yes,Yes,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122)
7631,7631,2063910,NA,2014,May,Wednesday,12,Suicide-related,D53,No,No,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98)
7632,7632,2067348,NA,2014,May,Wednesday,23,Person in Crisis,D32,Yes,Yes,33,Clanton Park,33,Clanton Park (33)
7633,7633,2064387,NA,2014,May,Wednesday,13,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
7634,7634,2063933,NA,2014,May,Wednesday,12,Person in Crisis,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
7635,7635,2065662,NA,2014,May,Wednesday,17,Person in Crisis,D53,Yes,Yes,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39)
7636,7636,2063884,NA,2014,May,Wednesday,12,Person in Crisis,D51,No,No,74,North St.James Town,74,North St.James Town (74)
7637,7637,2061010,NA,2014,May,Wednesday,0,Person in Crisis,D32,No,No,35,Westminster-Branson,35,Westminster-Branson (35)
7638,7638,2061229,NA,2014,May,Wednesday,1,Person in Crisis,D55,No,No,62,East End-Danforth,62,East End-Danforth (62)
7639,7639,2072010,NA,2014,May,Thursday,16,Person in Crisis,D22,No,No,159,Etobicoke City Centre,14,Islington-City Centre West (14)
7640,7640,2068935,NA,2014,May,Thursday,8,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
7641,7641,2070733,NA,2014,May,Thursday,13,Suicide-related,D43,Yes,No,136,West Hill,136,West Hill (136)
7642,7642,2068154,NA,2014,May,Thursday,5,Person in Crisis,D14,Yes,No,163,Fort York-Liberty Village,82,Niagara (82)
7643,7643,2073329,NA,2014,May,Thursday,20,Person in Crisis,D41,Yes,Yes,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122)
7644,7644,2069902,NA,2014,May,Thursday,11,Person in Crisis,D52,Yes,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
7645,7645,2071029,NA,2014,May,Thursday,14,Person in Crisis,D32,No,No,37,Willowdale West,37,Willowdale West (37)
7646,7646,2067574,NA,2014,May,Thursday,0,Person in Crisis,D12,No,No,115,Mount Dennis,115,Mount Dennis (115)
7647,7647,2072239,NA,2014,May,Thursday,17,Person in Crisis,D43,No,No,133,Centennial Scarborough,133,Centennial Scarborough (133)
7648,7648,2069954,NA,2014,May,Thursday,11,Person in Crisis,D51,No,No,74,North St.James Town,74,North St.James Town (74)
7649,7649,2071188,NA,2014,May,Thursday,14,Person in Crisis,D22,No,No,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17)
7650,7650,2069939,NA,2014,May,Thursday,11,Suicide-related,D41,No,No,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122)
7651,7651,2073091,NA,2014,May,Thursday,19,Overdose,D43,Yes,No,138,Eglinton East,138,Eglinton East (138)
7652,7652,2070338,NA,2014,May,Thursday,12,Person in Crisis,D33,No,No,149,Parkwoods-O'Connor Hills,45,Parkwoods-Donalda (45)
7653,7653,2068189,NA,2014,May,Thursday,5,Person in Crisis,D14,Yes,Yes,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
7654,7654,2067638,NA,2014,May,Thursday,0,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
7655,7655,2069483,NA,2014,May,Thursday,10,Suicide-related,D53,Yes,Yes,97,Yonge-St.Clair,97,Yonge-St.Clair (97)
7656,7656,2072002,NA,2014,May,Thursday,16,Suicide-related,D51,Yes,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
7657,7657,2070915,NA,2014,May,Thursday,13,Person in Crisis,D51,Yes,Yes,73,Moss Park,73,Moss Park (73)
7658,7658,2069280,NA,2014,May,Thursday,9,Overdose,D31,No,No,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26)
7659,7659,2071732,NA,2014,May,Thursday,15,Suicide-related,D53,No,No,95,Annex,95,Annex (95)
7660,7660,2072866,NA,2014,May,Thursday,19,Person in Crisis,D33,No,No,44,Flemingdon Park,44,Flemingdon Park (44)
7661,7661,2072078,NA,2014,May,Thursday,16,Person in Crisis,D22,No,No,159,Etobicoke City Centre,14,Islington-City Centre West (14)
7662,7662,2069366,NA,2014,May,Thursday,9,Person in Crisis,D31,No,No,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25)
7663,7663,2074004,NA,2014,May,Thursday,22,Suicide-related,D23,Yes,Yes,4,Rexdale-Kipling,4,Rexdale-Kipling (4)
7664,7664,2073192,NA,2014,May,Thursday,20,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
7665,7665,2069695,NA,2014,May,Thursday,10,Suicide-related,D32,Yes,Yes,36,Newtonbrook West,36,Newtonbrook West (36)
7666,7666,2069622,NA,2014,May,Thursday,10,Suicide-related,D54,Yes,Yes,69,Blake-Jones,69,Blake-Jones (69)
7667,7667,2067767,NA,2014,May,Thursday,1,Overdose,D22,Yes,No,16,Stonegate-Queensway,16,Stonegate-Queensway (16)
7668,7668,2069705,NA,2014,May,Thursday,10,Person in Crisis,D32,No,No,35,Westminster-Branson,35,Westminster-Branson (35)
7669,7669,2067655,NA,2014,May,Thursday,0,Person in Crisis,D14,Yes,No,85,South Parkdale,85,South Parkdale (85)
7670,7670,2072442,NA,2014,May,Thursday,17,Person in Crisis,D22,Yes,Yes,159,Etobicoke City Centre,14,Islington-City Centre West (14)
7671,7671,2072316,NA,2014,May,Thursday,17,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
7672,7672,2068887,NA,2014,May,Thursday,8,Person in Crisis,D11,No,No,86,Roncesvalles,86,Roncesvalles (86)
7673,7673,2067555,NA,2014,May,Thursday,0,Suicide-related,D41,Yes,Yes,125,Ionview,125,Ionview (125)
7674,7674,2071240,NA,2014,May,Thursday,14,Suicide-related,D41,No,No,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122)
7675,7675,2072064,NA,2014,May,Thursday,16,Person in Crisis,D51,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
7676,7676,2069720,NA,2014,May,Thursday,10,Person in Crisis,D14,No,No,83,Dufferin Grove,83,Dufferin Grove (83)
7677,7677,2070101,NA,2014,May,Thursday,11,Suicide-related,D43,Yes,Yes,134,Highland Creek,134,Highland Creek (134)
7678,7678,2067985,NA,2014,May,Thursday,3,Person in Crisis,D32,Yes,Yes,32,Englemount-Lawrence,32,Englemount-Lawrence (32)
7679,7679,2069670,NA,2014,May,Thursday,10,Suicide-related,D53,No,No,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98)
7680,7680,2067546,NA,2014,May,Thursday,0,Person in Crisis,D23,Yes,Yes,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5)
7681,7681,2072855,NA,2014,May,Thursday,19,Suicide-related,D22,No,No,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17)
7682,7682,2073056,NA,2014,May,Thursday,19,Person in Crisis,D11,No,No,91,Weston-Pelham Park,91,Weston-Pellam Park (91)
7683,7683,2072083,NA,2014,May,Thursday,16,Suicide-related,D32,No,No,36,Newtonbrook West,36,Newtonbrook West (36)
7684,7684,2072538,NA,2014,May,Thursday,18,Person in Crisis,D55,No,No,68,North Riverdale,68,North Riverdale (68)
7685,7685,2068304,NA,2014,May,Thursday,6,Person in Crisis,D32,No,No,35,Westminster-Branson,35,Westminster-Branson (35)
7686,7686,2072726,NA,2014,May,Thursday,18,Person in Crisis,D22,No,No,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17)
7687,7687,2073074,NA,2014,May,Thursday,19,Person in Crisis,D12,No,No,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30)
7688,7688,2068980,NA,2014,May,Thursday,8,Person in Crisis,D22,No,No,12,Markland Wood,12,Markland Wood (12)
7689,7689,2071808,NA,2014,May,Thursday,16,Person in Crisis,D14,No,No,164,Wellington Place,77,Waterfront Communities-The Island (77)
7690,7690,2067950,NA,2014,May,Thursday,3,Person in Crisis,D32,No,No,151,Yonge-Doris,51,Willowdale East (51)
7691,7691,2071465,NA,2014,May,Thursday,15,Suicide-related,D22,Yes,Yes,12,Markland Wood,12,Markland Wood (12)
7692,7692,2074201,NA,2014,May,Thursday,23,Person in Crisis,D53,No,No,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98)
7693,7693,2069801,NA,2014,May,Thursday,10,Suicide-related,D54,Yes,Yes,59,Danforth East York,59,Danforth East York (59)
7694,7694,2071080,NA,2014,May,Thursday,14,Person in Crisis,D55,No,No,70,South Riverdale,70,South Riverdale (70)
7695,7695,2068023,NA,2014,May,Thursday,3,Person in Crisis,D33,No,No,42,Banbury-Don Mills,42,Banbury-Don Mills (42)
7696,7696,2067928,NA,2014,May,Thursday,2,Suicide-related,D54,No,No,66,Danforth,66,Danforth (66)
7697,7697,2071712,NA,2014,May,Thursday,15,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
7698,7698,2067644,NA,2014,May,Thursday,0,Person in Crisis,D53,No,No,79,University,79,University (79)
7699,7699,2072222,NA,2014,May,Thursday,17,Suicide-related,D51,Yes,Yes,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
7700,7700,2073472,NA,2014,May,Thursday,21,Person in Crisis,D54,No,No,68,North Riverdale,68,North Riverdale (68)
7701,7701,2073169,NA,2014,May,Thursday,20,Person in Crisis,D14,No,No,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
7702,7702,2070809,NA,2014,May,Thursday,13,Suicide-related,D32,Yes,No,151,Yonge-Doris,51,Willowdale East (51)
7703,7703,2072311,NA,2014,May,Thursday,17,Person in Crisis,D51,Yes,Yes,73,Moss Park,73,Moss Park (73)
7704,7704,2067737,NA,2014,May,Thursday,1,Person in Crisis,D12,No,No,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110)
7705,7705,2073797,NA,2014,May,Thursday,22,Person in Crisis,D33,No,No,47,Don Valley Village,47,Don Valley Village (47)
7706,7706,2070388,NA,2014,May,Thursday,12,Suicide-related,D53,No,No,100,Yonge-Eglinton,100,Yonge-Eglinton (100)
7707,7707,2070140,NA,2014,May,Thursday,11,Person in Crisis,D14,Yes,Yes,85,South Parkdale,85,South Parkdale (85)
7708,7708,2067665,NA,2014,May,Thursday,0,Person in Crisis,D51,Yes,Yes,74,North St.James Town,74,North St.James Town (74)
7709,7709,2068781,NA,2014,May,Thursday,8,Person in Crisis,D13,No,No,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110)
7710,7710,2078485,NA,2014,May,Friday,16,Suicide-related,D54,No,No,62,East End-Danforth,62,East End-Danforth (62)
7711,7711,2079129,NA,2014,May,Friday,17,Suicide-related,D43,Yes,Yes,136,West Hill,136,West Hill (136)
7712,7712,2075319,NA,2014,May,Friday,7,Suicide-related,D11,No,No,83,Dufferin Grove,83,Dufferin Grove (83)
7713,7713,2079566,NA,2014,May,Friday,19,Person in Crisis,D55,No,No,70,South Riverdale,70,South Riverdale (70)
7714,7714,2080210,NA,2014,May,Friday,21,Suicide-related,D51,Yes,Yes,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
7715,7715,2080415,NA,2014,May,Friday,21,Person in Crisis,D11,No,No,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93)
7716,7716,2079451,NA,2014,May,Friday,18,Person in Crisis,D22,No,No,16,Stonegate-Queensway,16,Stonegate-Queensway (16)
7717,7717,2075743,NA,2014,May,Friday,8,Suicide-related,D43,No,No,136,West Hill,136,West Hill (136)
7718,7718,2077058,NA,2014,May,Friday,12,Person in Crisis,D43,No,No,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137)
7719,7719,2077235,NA,2014,May,Friday,12,Person in Crisis,D12,Yes,Yes,115,Mount Dennis,115,Mount Dennis (115)
7720,7720,2078930,NA,2014,May,Friday,17,Person in Crisis,D42,Yes,No,143,West Rouge,131,Rouge (131)
7721,7721,2079218,NA,2014,May,Friday,18,Suicide-related,D13,No,No,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108)
7722,7722,2080424,NA,2014,May,Friday,21,Person in Crisis,D43,No,No,142,Woburn North,137,Woburn (137)
7723,7723,2076988,NA,2014,May,Friday,12,Person in Crisis,D51,Yes,No,73,Moss Park,73,Moss Park (73)
7724,7724,2076031,NA,2014,May,Friday,9,Person in Crisis,D33,Yes,Yes,52,Bayview Village,52,Bayview Village (52)
7725,7725,2077162,NA,2014,May,Friday,12,Person in Crisis,D32,No,No,37,Willowdale West,37,Willowdale West (37)
7726,7726,2074284,NA,2014,May,Friday,0,Person in Crisis,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
7727,7727,2080800,NA,2014,May,Friday,22,Person in Crisis,D14,No,No,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
7728,7728,2079328,NA,2014,May,Friday,18,Person in Crisis,D54,No,No,54,O'Connor-Parkview,54,O'Connor-Parkview (54)
7729,7729,2080369,NA,2014,May,Friday,21,Suicide-related,D51,No,No,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71)
7730,7730,2079511,NA,2014,May,Friday,18,Person in Crisis,D32,No,No,36,Newtonbrook West,36,Newtonbrook West (36)
7731,7731,2080870,NA,2014,May,Friday,23,Overdose,D53,No,No,95,Annex,95,Annex (95)
7732,7732,2075792,NA,2014,May,Friday,8,Suicide-related,D32,Yes,Yes,36,Newtonbrook West,36,Newtonbrook West (36)
7733,7733,2080950,NA,2014,May,Friday,23,Person in Crisis,D43,No,No,142,Woburn North,137,Woburn (137)
7734,7734,2077137,NA,2014,May,Friday,12,Suicide-related,D52,No,No,164,Wellington Place,77,Waterfront Communities-The Island (77)
7735,7735,2076799,NA,2014,May,Friday,11,Overdose,D23,Yes,Yes,1,West Humber-Clairville,1,West Humber-Clairville (1)
7736,7736,2077309,NA,2014,May,Friday,12,Person in Crisis,D14,Yes,Yes,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
7737,7737,2079528,NA,2014,May,Friday,18,Person in Crisis,D14,No,No,85,South Parkdale,85,South Parkdale (85)
7738,7738,2076531,NA,2014,May,Friday,10,Person in Crisis,D22,Yes,Yes,9,Edenbridge-Humber Valley,9,Edenbridge-Humber Valley (9)
7739,7739,2074760,NA,2014,May,Friday,3,Suicide-related,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
7740,7740,2078347,NA,2014,May,Friday,15,Person in Crisis,D32,Yes,Yes,37,Willowdale West,37,Willowdale West (37)
7741,7741,2079684,NA,2014,May,Friday,19,Suicide-related,D14,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
7742,7742,2076983,NA,2014,May,Friday,12,Person in Crisis,D31,No,No,22,Humbermede,22,Humbermede (22)
7743,7743,2080064,NA,2014,May,Friday,20,Suicide-related,D14,No,No,163,Fort York-Liberty Village,82,Niagara (82)
7744,7744,2074385,NA,2014,May,Friday,0,Person in Crisis,D41,No,No,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120)
7745,7745,2076541,NA,2014,May,Friday,10,Person in Crisis,D51,Yes,Yes,73,Moss Park,73,Moss Park (73)
7746,7746,2077751,NA,2014,May,Friday,14,Person in Crisis,D14,No,No,85,South Parkdale,85,South Parkdale (85)
7747,7747,2076625,NA,2014,May,Friday,11,Person in Crisis,D12,Yes,Yes,115,Mount Dennis,115,Mount Dennis (115)
7748,7748,2078380,NA,2014,May,Friday,15,Overdose,D53,Yes,No,174,South Eglinton-Davisville,104,Mount Pleasant West (104)
7749,7749,2077565,NA,2014,May,Friday,13,Person in Crisis,D32,No,No,37,Willowdale West,37,Willowdale West (37)
7750,7750,2077044,NA,2014,May,Friday,12,Suicide-related,D54,No,No,68,North Riverdale,68,North Riverdale (68)
7751,7751,2079512,NA,2014,May,Friday,18,Person in Crisis,D14,No,No,85,South Parkdale,85,South Parkdale (85)
7752,7752,2077126,NA,2014,May,Friday,12,Person in Crisis,D11,No,No,90,Junction Area,90,Junction Area (90)
